run,tag,step,value
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_binary_iou_vs_iterations,1176,0.5965676307678223
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_binary_iou_vs_iterations,1568,0.6239615082740784
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_binary_iou_vs_iterations,1960,0.627832293510437
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_binary_iou_vs_iterations,2352,0.6436935067176819
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_binary_iou_vs_iterations,2744,0.6573264598846436
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_binary_iou_vs_iterations,3136,0.6800544261932373
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_binary_iou_vs_iterations,3528,0.6817921996116638
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_binary_iou_vs_iterations,3920,0.6698976755142212
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_binary_iou_vs_iterations,4312,0.6919514536857605
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_binary_iou_vs_iterations,4704,0.6925076246261597
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_binary_iou_vs_iterations,5096,0.6944114565849304
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_binary_iou_vs_iterations,5488,0.7012736797332764
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_binary_iou_vs_iterations,5880,0.7071079015731812
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_binary_iou_vs_iterations,6272,0.7102452516555786
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_binary_iou_vs_iterations,6664,0.7064687609672546
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_binary_iou_vs_iterations,7056,0.7186717391014099
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_binary_iou_vs_iterations,7448,0.717005729675293
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_binary_iou_vs_iterations,7840,0.7221838235855103
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_dice_coef_vs_iterations,392,0.25898197293281555
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_dice_coef_vs_iterations,784,0.27812355756759644
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_dice_coef_vs_iterations,1176,0.4211927652359009
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_dice_coef_vs_iterations,1568,0.4408601224422455
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_dice_coef_vs_iterations,1960,0.4631515145301819
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_dice_coef_vs_iterations,2352,0.4865577518939972
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_dice_coef_vs_iterations,2744,0.5069687962532043
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_dice_coef_vs_iterations,3136,0.5072290301322937
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_dice_coef_vs_iterations,3528,0.5306527018547058
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_dice_coef_vs_iterations,3920,0.5100838541984558
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_dice_coef_vs_iterations,4312,0.5452926158905029
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_dice_coef_vs_iterations,4704,0.5493913888931274
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_dice_coef_vs_iterations,5096,0.53821861743927
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_dice_coef_vs_iterations,5488,0.5523697137832642
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_dice_coef_vs_iterations,5880,0.5703961849212646
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_dice_coef_vs_iterations,6272,0.5816603899002075
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_dice_coef_vs_iterations,6664,0.5743058323860168
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_dice_coef_vs_iterations,7056,0.6026729941368103
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_dice_coef_vs_iterations,7448,0.601666271686554
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_dice_coef_vs_iterations,7840,0.6108976006507874
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_loss_vs_iterations,392,0.3184359669685364
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_loss_vs_iterations,784,0.30945637822151184
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_loss_vs_iterations,1176,0.26378628611564636
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_loss_vs_iterations,1568,0.25206589698791504
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_loss_vs_iterations,1960,0.24763120710849762
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_loss_vs_iterations,2352,0.231663316488266
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_loss_vs_iterations,2744,0.2249869853258133
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_loss_vs_iterations,3136,0.22240522503852844
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_loss_vs_iterations,3528,0.21431757509708405
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_loss_vs_iterations,3920,0.2166185826063156
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_loss_vs_iterations,4312,0.20797406136989594
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_loss_vs_iterations,4704,0.20289957523345947
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_loss_vs_iterations,5096,0.2054973691701889
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_loss_vs_iterations,5488,0.19917811453342438
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_loss_vs_iterations,5880,0.19487382471561432
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_loss_vs_iterations,6272,0.19655106961727142
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_loss_vs_iterations,6664,0.19243870675563812
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_loss_vs_iterations,7056,0.18732066452503204
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_loss_vs_iterations,7448,0.1882871836423874
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_112_date_20220808\validation,evaluation_loss_vs_iterations,7840,0.18857480585575104
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_accuracy,0,0.8607396483421326
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_accuracy,1,0.8810580372810364
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_accuracy,2,0.8865576982498169
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_accuracy,3,0.8917873501777649
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_accuracy,4,0.8958542346954346
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_accuracy,5,0.8995028138160706
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_accuracy,6,0.9028499126434326
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_accuracy,7,0.9055284261703491
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_accuracy,8,0.9073926210403442
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_accuracy,9,0.9094931483268738
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_accuracy,10,0.9109961986541748
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_accuracy,11,0.9127807021141052
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_accuracy,12,0.9137827157974243
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_accuracy,13,0.9152685403823853
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_accuracy,14,0.9162753820419312
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_accuracy,15,0.9170056581497192
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_accuracy,16,0.9181027412414551
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_accuracy,17,0.9187041521072388
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_accuracy,18,0.9205706715583801
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_accuracy,19,0.9212183952331543
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_binary_iou,0,0.45164719223976135
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_binary_iou,1,0.5507999062538147
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_binary_iou,2,0.5702366232872009
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_binary_iou,3,0.5916365385055542
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_binary_iou,4,0.6088034510612488
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_binary_iou,5,0.6213803291320801
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_binary_iou,6,0.6337968111038208
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_binary_iou,7,0.6436796188354492
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_binary_iou,8,0.6506664752960205
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_binary_iou,9,0.6584812998771667
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_binary_iou,10,0.6638799905776978
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_binary_iou,11,0.6707489490509033
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_binary_iou,12,0.6740508079528809
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_binary_iou,13,0.6796501874923706
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_binary_iou,14,0.6831133961677551
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_binary_iou,15,0.6865096688270569
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_binary_iou,16,0.6908980011940002
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_binary_iou,17,0.6931439638137817
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_binary_iou,18,0.6996456384658813
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_binary_iou,19,0.7021555304527283
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_dice_coef,0,0.2167227864265442
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_dice_coef,1,0.34590670466423035
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_dice_coef,2,0.37693774700164795
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_dice_coef,3,0.4014798104763031
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_dice_coef,4,0.4223007559776306
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_dice_coef,5,0.4427684545516968
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_dice_coef,6,0.4599131643772125
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_dice_coef,7,0.4731638729572296
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_dice_coef,8,0.483523964881897
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_dice_coef,9,0.49381616711616516
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_dice_coef,10,0.5038377642631531
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_dice_coef,11,0.5145578384399414
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_dice_coef,12,0.5170528292655945
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_dice_coef,13,0.5272847414016724
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_dice_coef,14,0.5331761837005615
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_dice_coef,15,0.5375410318374634
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_dice_coef,16,0.5435622334480286
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_dice_coef,17,0.548031210899353
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_dice_coef,18,0.5568188428878784
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_dice_coef,19,0.5601376295089722
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_loss,0,0.38052234053611755
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_loss,1,0.2995631694793701
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_loss,2,0.2859608232975006
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_loss,3,0.27451270818710327
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_loss,4,0.2657415270805359
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_loss,5,0.25699570775032043
fit\landsat_8\unet_model_opt_adam_lr_0.001_batch_16_epochs_20_filters_16_size_144_date_20220808\train,epoch_loss,6,0.2492286115884781
